FID,id,site_id,country,owner,area_name,status,farmtype,prod_method,prod_stage,purpose,species,position_info,point_def,distance_to_shore_m,costal_inland,the_geom,eurostatcode,species_group,species_name,speciesid,x,y
shellfish.5589,318,UK_0470,United Kingdom,Orkney Oysters (Hoy) Ltd,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,177.72671728,At sea,POINT (-3.24425430699995 58.7996311580001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-3.24425430699995,58.7996311580001
shellfish.5590,320,UK_0309,United Kingdom,Gometra Farm,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,124.99126953,At sea,POINT (-6.30046642999997 56.4927782500001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.30046642999997,56.4927782500001
shellfish.5591,332,UK_0321,United Kingdom,Kerrera Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,75.65913145,At sea,POINT (-5.52894149599996 56.411937424),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.52894149599996,56.411937424
shellfish.5592,339,UK_0329,United Kingdom,Hebridean Oysters,n.a.,Active,Oysters,Beds,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,80.37624306,At sea,POINT (-7.30585300199994 57.2241121810001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.30585300199994,57.2241121810001
shellfish.5593,340,UK_0330,United Kingdom,Isle of Mull Oysters,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,206.71881785,At sea,POINT (-6.22731299899993 56.6095114070001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.22731299899993,56.6095114070001
shellfish.5594,342,UK_0332,United Kingdom,Tobermory Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Flat or native oyster, King scallop, Pacific Oyster, Common mussel",Original,Farm,110.80570682,At sea,POINT (-6.06100477899997 56.6249518050001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.06100477899997,56.6249518050001
shellfish.5595,357,UK_0346,United Kingdom,Loch Eriboll Oysters Ltd,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,17.61377847,At sea,POINT (-4.71411467699994 58.492233743),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-4.71411467699994,58.492233743
shellfish.5596,362,UK_0351,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,225.03444265,At sea,POINT (-7.39366275799995 56.9962746140001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.39366275799995,56.9962746140001
shellfish.5597,363,UK_0352,United Kingdom,Traigh Mhor Oysters,n.a.,Inactive,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,216.8617535,At sea,POINT (-7.38154475699997 56.9922980200001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.38154475699997,56.9922980200001
shellfish.5598,365,UK_0354,United Kingdom,The Caledonian Oyster Company,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,158.66410696,At sea,POINT (-5.38703032499996 56.512091974),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.38703032499996,56.512091974
shellfish.5599,367,UK_0356,United Kingdom,Gometra Farm,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,29.12133692,At sea,POINT (-6.27101203799998 56.491098306),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.27101203799998,56.491098306
shellfish.5600,368,UK_0357,United Kingdom,Kyles of Bute Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,322.29359385,At sea,POINT (-5.19405290299994 55.9562527200001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.19405290299994,55.9562527200001
shellfish.5601,375,UK_0364,United Kingdom,Seafield Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,327.89873435,At sea,POINT (-5.60593080799993 57.3905905570001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.60593080799993,57.3905905570001
shellfish.5602,381,UK_0370,United Kingdom,Loch Fyne Oysters Ltd,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,47.52839743,At sea,POINT (-6.83747560299997 58.20024232),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.83747560299997,58.20024232
shellfish.5603,384,UK_0374,United Kingdom,Seil Sound Shellfish,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,123.90392596,At sea,POINT (-5.59574789699997 56.294931783),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.59574789699997,56.294931783
shellfish.5604,388,UK_0378,United Kingdom,Seil Sound Shellfish,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,305.29042763,At sea,POINT (-5.59438822499993 56.297668618),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.59438822499993,56.297668618
shellfish.5606,391,UK_0381,United Kingdom,Eilean Shona Management Ltd,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,11.96214706,At sea,POINT (-5.83648803899996 56.791238546),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.83648803899996,56.791238546
shellfish.5607,392,UK_0382,United Kingdom,Isle of Skye Oysters,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,81.65711345,At sea,POINT (-6.33109110599997 57.298452319),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.33109110599997,57.298452319
shellfish.5609,394,UK_0384,United Kingdom,Ardencaple Oysters D.C.,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,68.96340706,At sea,POINT (-5.60567022599997 56.3144233040001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.60567022599997,56.3144233040001
shellfish.5610,395,UK_0385,United Kingdom,Druim Oysters,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,100.88030015,At sea,POINT (-5.59948834499994 56.28313459),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.59948834499994,56.28313459
shellfish.5611,396,UK_0386,United Kingdom,Loch Kishorn Oysters,n.a.,Inactive,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,58.03370747,At sea,POINT (-5.61695331599998 57.401062305),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.61695331599998,57.401062305
shellfish.5612,397,UK_0387,United Kingdom,Ballimore Estate,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,316.12393444,At sea,POINT (-5.34037268999998 55.999119686),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.34037268999998,55.999119686
shellfish.5613,399,UK_0389,United Kingdom,Isle of Lewis Oysters,n.a.,Active,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,44.27948346,At sea,POINT (-6.43180205799996 58.1304583880001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.43180205799996,58.1304583880001
shellfish.5614,402,UK_0393,United Kingdom,Isle of Skye Oysters,n.a.,Inactive,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,35.65757777,At sea,POINT (-6.34277934199997 57.298947862),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.34277934199997,57.298947862
shellfish.5616,407,UK_0398,United Kingdom,Isle of Skye Oysters,n.a.,Inactive,Oysters,n.a.,n.a.,n.a.,Pacific Oyster,Original,Farm,192.2327821,At sea,POINT (-6.33647744199993 57.3018637770001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.33647744199993,57.3018637770001
shellfish.5617,409,UK_0401,United Kingdom,Measan Na Mara (Fruit of the Sea) Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,130.00974821,At sea,POINT (-5.85988019699994 56.779725962),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.85988019699994,56.779725962
shellfish.5618,412,UK_0404,United Kingdom,Isle of Ulva Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,48.01204517,At sea,POINT (-6.17750828699997 56.4834920540001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.17750828699997,56.4834920540001
shellfish.5619,413,UK_0405,United Kingdom,Namara Projects Ltd,n.a.,Inactive,Oysters,Long Lines,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,330.86843916,At sea,POINT (-7.02313003499995 57.7045181670001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.02313003499995,57.7045181670001
shellfish.5620,415,UK_0407,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,17.37617132,At sea,POINT (-7.42076096299996 57.046398595),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.42076096299996,57.046398595
shellfish.5621,416,UK_0408,United Kingdom,Creran Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,94.34333596,At sea,POINT (-5.33871803899996 56.535875832),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.33871803899996,56.535875832
shellfish.5622,419,UK_0411,United Kingdom,Shian Fisheries Ltd,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,Pacific Oyster,Original,Farm,42.75088552,At sea,POINT (-5.40608050699996 56.525055787),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.40608050699996,56.525055787
shellfish.5623,420,UK_0412,United Kingdom,J.P.D.Korff & D.T.Williams,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,69.54530032,At sea,POINT (-5.46863397299995 56.355202105),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.46863397299995,56.355202105
shellfish.5624,441,UK_0435,United Kingdom,Isle of Colonsay Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,79.32946442,At sea,POINT (-6.24363806199995 56.0270607620001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-6.24363806199995,56.0270607620001
shellfish.5625,444,UK_0439,United Kingdom,Labbett Family Farms Ltd,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Pacific Oyster,Original,Farm,35.58909887,At sea,POINT (-5.47599475299995 55.82993329),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-5.47599475299995,55.82993329
shellfish.5626,1515,IE_1105,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,101.20387622,At sea,POINT (-7.29305160699994 55.2980830050001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29305160699994,55.2980830050001
shellfish.5627,1516,IE_1104,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,81.53487089,At sea,POINT (-7.29361712399998 55.2985665140001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29361712399998,55.2985665140001
shellfish.5628,1517,IE_1103,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,134.07091703,At sea,POINT (-8.38371464199997 54.8421622280001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-8.38371464199997,54.8421622280001
shellfish.5629,1518,IE_1102,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,50.89202295,At sea,POINT (-7.30414353999993 55.29085337),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.30414353999993,55.29085337
shellfish.5631,1521,IE_1123,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,314.54668864,At sea,POINT (-7.29982841499998 55.2994315760001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29982841499998,55.2994315760001
shellfish.5632,1522,IE_1085,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,127.76323327,At sea,POINT (-7.30623674399993 55.3045453390001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.30623674399993,55.3045453390001
shellfish.5633,1526,IE_1046,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,890.51215188,At sea,POINT (-7.29207644399997 55.287303842),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29207644399997,55.287303842
shellfish.5634,1527,IE_1045,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,764.39464328,At sea,POINT (-7.29169410399993 55.2885162040001),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29169410399993,55.2885162040001
shellfish.5635,1529,IE_1043,Ireland,n.a.,n.a.,Licensed,Oysters,n.a.,n.a.,n.a.,Pacific Oysters,Polygon centroid,Farm,104.93550422,At sea,POINT (-7.29090920499993 55.296594068),OYG,Oysters,Pacific cupped oyster - Crassostrea gigas,130,-7.29090920499993,55.296594068
shellfish.5747,13,UK_0233,United Kingdom,Cowrie Associates Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,839.24665873,Within the coastline,POINT (-4.79992875699998 58.5568847170001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-4.79992875699998,58.5568847170001
shellfish.5748,14,UK_0242,United Kingdom,Kyle of Tongue Oysters Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,1520.10245197,Within the coastline,POINT (-4.41591997799998 58.498197098),OYF,Oysters,European flat oyster - Ostrea eduli,129,-4.41591997799998,58.498197098
shellfish.5752,21,UK_0245,United Kingdom,Orkney Shellfish Hatchery (OSH) Ltd,n.a.,Active,Oysters,n.a.,Hatchery,n.a.,"Flat or native oyster, European lobster",Original,Farm,25.06537885,Within the coastline,POINT (-2.89687691599994 58.8851395990001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-2.89687691599994,58.8851395990001
shellfish.5753,24,UK_0078,United Kingdom,Muckairn Mussels,n.a.,Active,Oysters,Rafts,Hatchery,n.a.,"Common mussel, Flat or native oyster, Pacific Oyster",Original,Farm,33.76002519,At sea,POINT (-5.30563232899993 56.454954),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.30563232899993,56.454954
shellfish.5754,34,UK_0088,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,113.73052428,At sea,POINT (-7.42452020099995 57.0156364530001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-7.42452020099995,57.0156364530001
shellfish.5755,135,UK_0196,United Kingdom,Traigh Mhor Oysters,n.a.,Active,Oysters,Rafts,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,225.04607672,At sea,POINT (-7.37326470799997 57.0034540560001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-7.37326470799997,57.0034540560001
shellfish.5756,165,UK_0229,United Kingdom,G. & J. Archibald,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,153.2270319,At sea,POINT (-6.32189972799995 55.8507483990001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-6.32189972799995,55.8507483990001
shellfish.5758,261,UK_0250,United Kingdom,Charron Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster, Common mussel",Original,Farm,359.68048516,At sea,POINT (-5.23343085799996 57.847440088),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.23343085799996,57.847440088
shellfish.5759,274,UK_0467,United Kingdom,Loch Craignish Native Oyster Restoration,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Flat or native oyster,Original,Farm,86.58756874,At sea,POINT (-5.56370760699997 56.1591960000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.56370760699997,56.1591960000001
shellfish.5760,275,UK_0468,United Kingdom,Loch Craignish Native Oyster Restoration,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,Flat or native oyster,Original,Farm,86.49771617,At sea,POINT (-5.53041481799994 56.182629923),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.53041481799994,56.182629923
shellfish.5762,283,UK_0271,United Kingdom,Ockran Oysters,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,96.76782303,At sea,POINT (-5.18280249799994 57.9421961250001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.18280249799994,57.9421961250001
shellfish.5763,285,UK_0273,United Kingdom,The Loch Ryan Oyster Fishery Co Ltd,n.a.,Active,Oysters,Beds,Grow out for human consumption,n.a.,Flat or native oyster,Original,Farm,1990.64714345,At sea,POINT (-5.03841439099995 54.9461204680001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.03841439099995,54.9461204680001
shellfish.5765,305,UK_0469,United Kingdom,C.W.C Brown Ltd,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,88.37573845,At sea,POINT (-1.29742290199994 60.2441095390001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-1.29742290199994,60.2441095390001
shellfish.5766,308,UK_0298,United Kingdom,Benesther Shellfish,n.a.,Inactive,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,502.26226748,At sea,POINT (-2.80973692799995 58.9422947850001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-2.80973692799995,58.9422947850001
shellfish.5767,342,UK_0332,United Kingdom,Tobermory Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Flat or native oyster, King scallop, Pacific Oyster, Common mussel",Original,Farm,110.80570682,At sea,POINT (-6.06100477899997 56.6249518050001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-6.06100477899997,56.6249518050001
shellfish.5768,344,UK_0471,United Kingdom,Scottish Association for Marine Science,n.a.,Active,Oysters,Long Lines,Grow out for human consumption,n.a.,Flat or native oyster,Original,Farm,601.03661436,At sea,POINT (-5.46560433799993 56.5000331040001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.46560433799993,56.5000331040001
shellfish.5769,365,UK_0354,United Kingdom,The Caledonian Oyster Company,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,158.66410696,At sea,POINT (-5.38703032499996 56.512091974),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.38703032499996,56.512091974
shellfish.5770,375,UK_0364,United Kingdom,Seafield Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,327.89873435,At sea,POINT (-5.60593080799993 57.3905905570001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.60593080799993,57.3905905570001
shellfish.5773,409,UK_0401,United Kingdom,Measan Na Mara (Fruit of the Sea) Ltd,n.a.,Active,Oysters,Trestles or trays,Hatchery,n.a.,"Flat or native oyster, Pacific Oyster",Original,Farm,130.00974821,At sea,POINT (-5.85988019699994 56.779725962),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.85988019699994,56.779725962
shellfish.5774,412,UK_0404,United Kingdom,Isle of Ulva Oysters,n.a.,Inactive,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,48.01204517,At sea,POINT (-6.17750828699997 56.4834920540001),OYF,Oysters,European flat oyster - Ostrea eduli,129,-6.17750828699997,56.4834920540001
shellfish.5775,416,UK_0408,United Kingdom,Creran Oysters,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Pacific Oyster, Flat or native oyster",Original,Farm,94.34333596,At sea,POINT (-5.33871803899996 56.535875832),OYF,Oysters,European flat oyster - Ostrea eduli,129,-5.33871803899996,56.535875832
shellfish.5782,498,DK_0044,Denmark,Oyster Boat Aps,n.a.,n.a.,Oysters,n.a.,Grow out for human consumption,n.a.,European Flat Oyster,Original,Farm,284.94969576,At sea,POINT (8.30128893800003 56.586049459),OYF,Oysters,European flat oyster - Ostrea eduli,129,8.30128893800003,56.586049459
shellfish.5784,507,DK_0055,Denmark,Oyster Boat Aps,n.a.,n.a.,Oysters,n.a.,Grow out for human consumption,n.a.,European Flat Oyster,Original,Farm,60.24170402,At sea,POINT (8.30701732500006 56.5545496030001),OYF,Oysters,European flat oyster - Ostrea eduli,129,8.30701732500006,56.5545496030001
shellfish.5786,517,DK_0068,Denmark,Danish Oysters Aps,n.a.,n.a.,Oysters,n.a.,Grow out for human consumption,n.a.,European Flat Oyster,Original,Farm,120.57194037,At sea,POINT (8.53703813600004 56.585175201),OYF,Oysters,European flat oyster - Ostrea eduli,129,8.53703813600004,56.585175201
shellfish.5791,1637,NW_0002,Norway,AGA MUSLING EIVIND BERGTUN & SIGURD MONSVIK,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,73.1678437,At sea,POINT (5.24933300000004 59.8311330000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.24933300000004,59.8311330000001
shellfish.5792,1638,NW_0003,Norway,PEDERSEN  JAN PER,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,30.99436029,Within the coastline,POINT (4.80179700000002 60.6289990000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,4.80179700000002,60.6289990000001
shellfish.5794,1666,NW_0030,Norway,AGA ØSTERSKOMPANI AS,n.a.,Active,Oysters,n.a.,Nursery,Commercial,European flat oyster,Original,Farm,60.82234443,At sea,POINT (5.24711700000006 59.8398500000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.24711700000006,59.8398500000001
shellfish.5795,1667,NW_0031,Norway,BERGTUN  EIVIND,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,8.8831660200000009,At sea,POINT (5.24801700000006 59.8009670000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.24801700000006,59.8009670000001
shellfish.5796,1668,NW_0032,Norway,VEDØY  BIRGITTA,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,127.28927788,At sea,POINT (5.24655000000007 59.7575330000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.24655000000007,59.7575330000001
shellfish.5797,1669,NW_0033,Norway,VEDØY  BIRGITTA,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,78.13905816,At sea,POINT (5.24368300000003 59.756333),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.24368300000003,59.756333
shellfish.5817,1741,NW_0110,Norway,HOTATE AS,n.a.,Active,Oysters,n.a.,Grow out for human consumption,Commercial,European flat oyster,Original,Farm,72.32588761,At sea,POINT (4.89071700000005 60.5177170000001),OYF,Oysters,European flat oyster - Ostrea eduli,129,4.89071700000005,60.5177170000001
shellfish.5819,1751,NW_0125,Norway,STORESTRAUMEN ØSTERS AS,n.a.,Active,Oysters,n.a.,Nursery,Commercial,European flat oyster,Original,Farm,238.30506992,At sea,POINT (5.41127100000006 60.149731),OYF,Oysters,European flat oyster - Ostrea eduli,129,5.41127100000006,60.149731
shellfish.5970,161,UK_0224,United Kingdom,Cumbrae Oysters Ltd.,n.a.,Active,Oysters,Trestles or trays,"Grow out for human consumption, Nursery",n.a.,"Manilla Clam, Pacific Oyster",Original,Farm,263.51570014,At sea,POINT (-4.87102304399997 55.748470685),CMM,"Clams, cockles, arkshells",Manila clam - Corbicula manilensis,132,-4.87102304399997,55.748470685
shellfish.6019,342,UK_0332,United Kingdom,Tobermory Oysters,n.a.,Active,Oysters,Trestles or trays,Grow out for human consumption,n.a.,"Flat or native oyster, King scallop, Pacific Oyster, Common mussel",Original,Farm,110.80570682,At sea,POINT (-6.06100477899997 56.6249518050001),SCE,"Scallops, pectens",Great Atlantic scallop - Pecten maximus,139,-6.06100477899997,56.6249518050001
